game_pk,game_date,home_team,away_team,home_team_id,away_team_id,home_score,away_score,home_win,point_diff,home_sp_id,away_sp_id,HOME_L10_WIN_PCT,HOME_L5_WIN_PCT,HOME_L20_WIN_PCT,HOME_L10_RD,HOME_L5_RD,HOME_L20_RD,HOME_L10_RUNS_FOR,HOME_L10_RUNS_AGN,HOME_L20_RUNS_FOR,HOME_L20_RUNS_AGN,AWAY_L10_WIN_PCT,AWAY_L5_WIN_PCT,AWAY_L20_WIN_PCT,AWAY_L10_RD,AWAY_L5_RD,AWAY_L20_RD,AWAY_L10_RUNS_FOR,AWAY_L10_RUNS_AGN,AWAY_L20_RUNS_FOR,AWAY_L20_RUNS_AGN,HOME_SP_ERA,HOME_SP_WHIP,HOME_SP_K9,HOME_SP_FIP,HOME_SP_BB9,HOME_SP_K_BB_PCT,HOME_SP_HR9,HOME_SP_IP,HOME_SP_IS_LEFT,AWAY_SP_ERA,AWAY_SP_WHIP,AWAY_SP_K9,AWAY_SP_FIP,AWAY_SP_BB9,AWAY_SP_K_BB_PCT,AWAY_SP_HR9,AWAY_SP_IP,AWAY_SP_IS_LEFT,HOME_BP_ERA,HOME_BP_WHIP,HOME_BP_K_BB,HOME_BP_IP_LAST_3D,HOME_BP_IP_YESTERDAY,HOME_BP_RELIEVERS_LAST_3D,HOME_BP_RELIEVERS_YESTERDAY,HOME_BP_TOP_USED_YESTERDAY,AWAY_BP_ERA,AWAY_BP_WHIP,AWAY_BP_K_BB,AWAY_BP_IP_LAST_3D,AWAY_BP_IP_YESTERDAY,AWAY_BP_RELIEVERS_LAST_3D,AWAY_BP_RELIEVERS_YESTERDAY,AWAY_BP_TOP_USED_YESTERDAY,WIN_PCT_DIFF,RD_DIFF,ERA_DIFF,WHIP_DIFF,K9_DIFF,FIP_DIFF,BB9_DIFF,K_BB_PCT_DIFF,HR9_DIFF,SP_IP_DIFF,SP_HAND_DIFF,WIN_PCT_DIFF_L20,RD_DIFF_L20,BP_ERA_DIFF,BP_WHIP_DIFF,BP_K_BB_DIFF,BP_IP_LAST_3D_DIFF,BP_IP_YESTERDAY_DIFF,BP_RELIEVERS_LAST_3D_DIFF,BP_RELIEVERS_YESTERDAY_DIFF,BP_TOP_USED_YESTERDAY_DIFF,BALLPARK_FACTOR
778516,2025-03-30,TEX,BOS,140,111,3,2,1,1,594798.0,690916.0,0.6667,0.6667,0.6667,0.3333,0.3333,0.3333,3.3333,3.0,3.3333,3.0,0.3333,0.3333,0.3333,-0.3333,-0.3333,-0.3333,3.0,3.3333,3.0,3.3333,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,3.1395,1.186,2.5,14.333,7.333,14,5,1,0.0,0.5,6.0,10.0,3.667,8,3,1,0.3334,0.6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3334,0.6666,3.1395,0.6859999999999999,-3.5,4.333,3.6660000000000004,6,2,0,1.03
778517,2025-03-30,STL,MIN,138,142,9,2,1,7,669467.0,641927.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,-3.0,-3.0,-3.0,2.0,5.0,2.0,5.0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,1.2857,0.8571,6.0,7.0,3.0,8,3,1,7.5,2.3333,1.0,6.0,3.0,9,5,1,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,6.0,-6.2143,-1.4762,5.0,1.0,0.0,-1,-2,0,0.97
778527,2025-03-30,CWS,LAA,145,108,2,3,0,-1,663436.0,686799.0,0.5,0.5,0.5,3.0,3.0,3.0,4.0,1.0,4.0,1.0,0.5,0.5,0.5,-3.0,-3.0,-3.0,1.0,4.0,1.0,4.0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,2.5714,1.2857,3.0,7.0,4.0,8,4,1,11.25,2.0,0.75,4.0,2.0,4,2,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,-8.6786,-0.7142999999999999,2.25,3.0,2.0,4,2,0,0.95
778510,2025-03-30,KC,CLE,118,114,2,6,0,-4,608379.0,676440.0,0.5,0.5,0.5,-1.0,-1.0,-1.0,4.0,5.0,4.0,5.0,0.5,0.5,0.5,1.0,1.0,1.0,5.0,4.0,5.0,4.0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,3.0,0.8889,1.5,9.0,4.0,8,3,1,3.375,1.375,4.5,8.0,3.0,9,4,1,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-2.0,-0.375,-0.4861,-3.0,1.0,1.0,-1,-1,0,0.97
778514,2025-03-30,SD,ATL,135,144,5,0,1,5,601713.0,700363.0,1.0,1.0,1.0,1.6667,1.6667,1.6667,4.0,2.3333,4.0,2.3333,0.0,0.0,0.0,-1.6667,-1.6667,-1.6667,2.3333,4.0,2.3333,4.0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,0.6429,0.7143,3.0,14.0,3.0,13,3,1,6.75,1.25,3.5,8.0,2.0,10,3,1,1.0,3.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,3.3334,-6.1071,-0.5357,-0.5,6.0,1.0,3,0,0,0.97
778524,2025-03-30,TB,COL,139,115,6,4,1,2,671737.0,663372.0,0.5,0.5,0.5,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.5,0.5,0.5,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,1.5,0.8333,3.0,6.0,3.0,6,3,0,5.4,1.8,1.25,6.667,4.667,8,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-3.9000000000000004,-0.9667,1.75,-0.6669999999999998,-1.6669999999999998,-2,-2,-1,0.95
778522,2025-03-30,CIN,SF,113,137,3,6,0,-3,607259.0,592662.0,0.5,0.5,0.5,-0.5,-0.5,-0.5,3.5,4.0,3.5,4.0,0.5,0.5,0.5,0.5,0.5,0.5,4.0,3.5,4.0,3.5,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,5.1429,1.0,9.0,7.0,3.0,8,3,1,2.5714,0.7143,7.0,7.0,3.0,7,3,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,2.5715,0.28569999999999995,2.0,0.0,0.0,1,0,0,1.05
778525,2025-03-30,TOR,BAL,141,110,3,1,1,2,605135.0,608372.0,0.3333,0.3333,0.3333,-2.6667,-2.6667,-2.6667,5.0,7.6667,5.0,7.6667,0.6667,0.6667,0.6667,2.6667,2.6667,2.6667,7.6667,5.0,7.6667,5.0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,9.0,1.6154,2.2857,13.0,6.0,13,5,1,2.3824,1.8529,1.6667,11.333,3.667,11,5,1,-0.3334,-5.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.3334,-5.3334,6.6175999999999995,-0.23750000000000004,0.6189999999999998,1.6669999999999998,2.333,2,0,0,0.96
778523,2025-03-30,NYY,MIL,147,158,12,3,1,9,573186.0,650644.0,1.0,1.0,1.0,6.5,6.5,6.5,12.0,5.5,12.0,5.5,0.0,0.0,0.0,-6.5,-6.5,-6.5,5.5,12.0,5.5,12.0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.375,5.5,8.0,4.333,7,3,0,12.0,2.1111,0.8333,9.0,6.0,8,4,0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,13.0,-7.5,-0.7361,4.6667,-1.0,-1.6669999999999998,-1,-1,0,1.01
778526,2025-03-30,WSH,PHI,120,143,5,1,1,4,680730.0,605400.0,0.0,0.0,0.0,-4.5,-4.5,-4.5,4.5,9.0,4.5,9.0,1.0,1.0,1.0,4.5,4.5,4.5,9.0,4.5,9.0,4.5,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,16.875,3.25,0.75,8.0,4.0,9,4,1,6.75,1.625,3.0,8.0,4.0,8,4,0,-1.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1.0,-9.0,10.125,1.625,-2.25,0.0,0.0,1,0,1,0.96
778519,2025-03-30,MIA,PIT,146,134,3,2,1,1,676974.0,571760.0,0.6667,0.6667,0.6667,0.3333,0.3333,0.3333,4.3333,4.0,4.3333,4.0,0.3333,0.3333,0.3333,-0.3333,-0.3333,-0.3333,4.0,4.3333,4.0,4.3333,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,1.6875,1.25,1.2,16.0,7.667,11,6,1,4.9091,2.0,1.2,11.0,5.333,13,5,1,0.3334,0.6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3334,0.6666,-3.2215999999999996,-0.75,0.0,5.0,2.3339999999999996,-2,1,0,0.97
778500,2025-03-31,LAD,ATL,119,144,6,1,1,5,607192.0,656550.0,1.0,1.0,1.0,2.6667,2.6667,2.6667,6.6667,4.0,6.6667,4.0,0.0,0.0,0.0,-2.5,-2.5,-2.5,1.75,4.25,1.75,4.25,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.35,1.2567,8.8167,4.1783,3.0933,0.1624,1.1117,1.0,0,2.7551,1.0408,4.8,12.333,0.0,11,0,0,6.75,1.3333,2.4,9.0,4.0,8,2,1,1.0,5.1667000000000005,0.15000000000000036,0.043300000000000116,-0.31670000000000087,0.17169999999999952,0.10670000000000002,-0.0174,0.0383,-1.0,0,1.0,5.1667000000000005,-3.9949,-0.2925,2.4,3.333,-4.0,3,-2,-1,0.99
778501,2025-03-31,ATH,CHC,133,112,3,18,0,-15,683155.0,676962.0,0.5,0.5,0.5,1.5,1.5,1.5,3.5,2.0,3.5,2.0,0.5,0.5,0.5,-1.5,-1.5,-1.5,5.25,6.75,5.25,6.75,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,2.6129,1.2581,2.1429,8.333,1.333,8,1,1,12.0789,2.6053,1.3333,8.667,3.0,8,4,1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.0,-9.466000000000001,-1.3472000000000002,0.8096000000000001,-0.33399999999999963,-1.667,0,-3,0,0.95
778496,2025-03-31,SEA,DET,136,116,6,9,0,-3,676106.0,695549.0,0.5,0.5,0.5,-1.5,-1.5,-1.5,2.0,3.5,2.0,3.5,0.0,0.0,0.0,-2.6667,-2.6667,-2.6667,4.0,6.6667,4.0,6.6667,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.3784,1.5405,1.8,10.333,3.0,10,3,1,8.1,1.0,13.0,7.0,0.0,6,0,0,0.5,1.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,1.1667,-3.7215999999999996,0.5405,-11.2,3.333,3.0,4,3,1,0.97
778499,2025-03-31,SD,CLE,135,114,7,2,1,5,606996.0,682847.0,1.0,1.0,1.0,2.5,2.5,2.5,4.25,1.75,4.25,1.75,0.6667,0.6667,0.6667,2.0,2.0,2.0,5.3333,3.3333,5.3333,3.3333,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,0.5625,0.6875,3.1667,9.667,2.0,9,2,1,2.3824,1.4118,3.25,6.333,3.333,8,4,1,0.33330000000000004,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33330000000000004,0.5,-1.8199,-0.7242999999999999,-0.08329999999999993,3.3339999999999996,-1.3330000000000002,1,-2,0,0.97
778505,2025-03-31,HOU,SF,117,137,2,7,0,-5,669854.0,663855.0,0.6667,0.6667,0.6667,0.3333,0.3333,0.3333,2.0,1.6667,2.0,1.6667,0.6667,0.6667,0.6667,1.3333,1.3333,1.3333,4.6667,3.3333,4.6667,3.3333,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,1.125,1.125,1.8333,6.0,0.0,7,0,0,1.6875,0.75,4.0,6.667,3.667,7,4,1,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-1.0,-0.5625,0.375,-2.1667,-0.6669999999999998,-3.667,0,-4,-1,1.0
778503,2025-03-31,STL,LAA,138,108,4,5,0,-1,571945.0,542881.0,1.0,1.0,1.0,4.3333,4.3333,4.3333,6.3333,2.0,6.3333,2.0,0.6667,0.6667,0.6667,-1.6667,-1.6667,-1.6667,1.6667,3.3333,1.6667,3.3333,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,0.8182,0.6364,8.0,7.0,4.0,4,1,0,6.4286,1.8571,0.8333,5.0,3.0,6,4,1,0.33330000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33330000000000004,6.0,-5.6104,-1.2207,7.1667,2.0,1.0,-2,-3,-1,0.97
778507,2025-03-31,TOR,WSH,141,120,5,2,1,3,670102.0,647336.0,0.5,0.5,0.5,-1.5,-1.5,-1.5,4.5,6.0,4.5,6.0,0.3333,0.3333,0.3333,-1.6667,-1.6667,-1.6667,4.6667,6.3333,4.6667,6.3333,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,7.3125,1.375,2.8571,12.0,3.0,11,3,0,13.5,2.7188,0.7143,6.667,2.667,8,4,1,0.16670000000000001,0.16670000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.16670000000000001,0.16670000000000007,-6.1875,-1.3437999999999999,2.1428,5.333,0.3330000000000002,3,-1,-1,0.96
778508,2025-03-31,TB,PIT,139,134,6,1,1,5,656876.0,669387.0,0.6667,0.6667,0.6667,0.6667,0.6667,0.6667,3.3333,2.6667,3.3333,2.6667,0.25,0.25,0.25,-0.5,-0.5,-0.5,3.5,4.0,3.5,4.0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,3.0,1.0,4.5,9.0,3.0,9,3,1,4.5,1.8571,1.3636,11.333,3.0,12,4,1,0.41669999999999996,1.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.41669999999999996,1.1667,-1.5,-0.8571,3.1364,-2.333,0.0,-3,-1,0,0.95
778511,2025-03-31,CIN,TEX,113,140,14,3,1,11,663903.0,677958.0,0.3333,0.3333,0.3333,-1.3333,-1.3333,-1.3333,3.3333,4.6667,3.3333,4.6667,0.75,0.75,0.75,0.5,0.5,0.5,3.25,2.75,3.25,2.75,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,3.6,1.1,5.5,6.0,3.0,7,4,1,2.9455,1.2545,2.2222,15.333,4.0,14,4,1,-0.4167,-1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.4167,-1.8333,0.6545000000000001,-0.15449999999999986,3.2778,-9.333,-1.0,-7,0,0,1.05
778502,2025-03-31,PHI,COL,143,115,6,1,1,5,650911.0,608566.0,0.6667,0.6667,0.6667,1.6667,1.6667,1.6667,6.3333,4.6667,6.3333,4.6667,0.3333,0.3333,0.3333,-0.6667,-0.6667,-0.6667,2.6667,3.3333,2.6667,3.3333,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,5.0625,1.5,4.0,6.667,2.667,7,3,1,7.4483,1.9655,1.1667,9.667,3.0,11,3,1,0.3334,2.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3334,2.3334,-2.3857999999999997,-0.4655,2.8333,-3.0,-0.3330000000000002,-4,0,0,1.04
778512,2025-03-31,BAL,BOS,110,111,8,5,1,3,700249.0,656794.0,0.5,0.5,0.5,1.5,1.5,1.5,6.0,4.5,6.0,4.5,0.25,0.25,0.25,-0.5,-0.5,-0.5,2.75,3.25,2.75,3.25,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,2.3478,1.5652,2.2222,12.333,4.0,11,3,1,0.0,0.4167,7.0,8.0,2.0,7,2,1,0.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.25,2.0,2.3478,1.1484999999999999,-4.7778,4.333,2.0,4,1,0,1.0
778504,2025-03-31,MIL,KC,158,118,1,11,0,-10,660730.0,663460.0,0.0,0.0,0.0,-7.3333,-7.3333,-7.3333,4.6667,12.0,4.6667,12.0,0.3333,0.3333,0.3333,-2.0,-2.0,-2.0,3.3333,5.3333,3.3333,5.3333,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,12.2143,2.0714,1.0,11.0,5.0,9,5,1,5.1429,1.2143,1.75,9.0,5.0,7,4,1,-0.3333,-5.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.3333,-5.3333,7.0714,0.8571000000000002,-0.75,2.0,0.0,2,1,0,1.02
778506,2025-03-31,CWS,MIN,145,142,9,0,1,9,527048.0,663978.0,0.3333,0.3333,0.3333,1.6667,1.6667,1.6667,3.3333,1.6667,3.3333,1.6667,0.0,0.0,0.0,-4.3333,-4.3333,-4.3333,2.0,6.3333,2.0,6.3333,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,2.7,1.1,4.3333,7.0,3.0,7,3,0,4.7647,1.5882,0.8889,8.333,5.333,6,1,0,0.3333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.3333,6.0,-2.0647,-0.48819999999999997,3.4444000000000004,-1.3330000000000002,-2.333,1,2,0,0.95
778509,2025-03-31,MIA,NYM,146,121,4,10,0,-6,615698.0,656849.0,0.75,0.75,0.75,0.5,0.5,0.5,4.0,3.5,4.0,3.5,0.3333,0.3333,0.3333,-0.3333,-0.3333,-0.3333,1.6667,2.0,1.6667,2.0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,1.3966,1.2414,1.0,15.0,3.333,11,3,0,0.0,0.931,1.5,6.333,0.0,6,0,0,0.4167,0.8332999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4167,0.8332999999999999,1.3966,0.3104,-0.5,8.667,3.333,5,3,0,0.97
778489,2025-04-01,HOU,SF,117,137,1,3,0,-2,669713.0,657277.0,0.5,0.5,0.5,-1.0,-1.0,-1.0,2.0,3.0,2.0,3.0,0.75,0.75,0.75,2.25,2.25,2.25,5.25,3.0,5.25,3.0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.65,1.3833,8.5833,4.125,3.5667,0.136,0.9583,5.0,0,3.75,1.4167,1.875,7.0,4.0,6,3,0,2.6341,0.8049,4.0,9.667,3.0,11,4,1,-0.25,-3.25,-0.15000000000000036,-0.08329999999999993,-0.08329999999999949,0.22499999999999964,-0.3666999999999998,0.00899999999999998,0.19169999999999987,-5.0,0,-0.25,-3.25,1.1159,0.6118000000000001,-2.125,-2.667,1.0,-5,-1,-1,1.0
778487,2025-04-01,LAD,ATL,119,144,3,1,1,2,669160.0,519242.0,1.0,1.0,1.0,3.25,3.25,3.25,6.5,3.25,6.5,3.25,0.0,0.0,0.0,-3.0,-3.0,-3.0,1.6,4.6,1.6,4.6,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.65,1.3167,9.1833,3.7917,2.9667,0.1663,0.9583,5.0,0,2.6557,0.9836,5.0,11.333,4.0,10,4,1,6.1875,1.4375,2.2857,10.0,4.0,8,3,0,1.0,6.25,-0.15000000000000036,-0.016699999999999937,-0.6832999999999991,0.5582999999999996,0.23330000000000028,-0.021300000000000013,0.19169999999999987,-5.0,0,1.0,6.25,-3.5318,-0.45389999999999997,2.7143,1.3330000000000002,0.0,2,1,1,0.99
778494,2025-04-01,ATH,CHC,133,112,4,7,0,-3,622663.0,657006.0,0.4,0.4,0.4,-1.8,-1.8,-1.8,3.4,5.2,3.4,5.2,0.6,0.6,0.6,1.8,1.8,1.8,7.8,6.0,7.8,6.0,3.6,1.2733,8.6,4.12,3.76,0.132,0.92,6.0,0,4.65,1.3167,7.6833,4.5583,2.9667,0.1284,1.2583,5.0,0,7.6304,2.0217,1.5385,10.333,5.0,10,5,1,9.18,2.22,1.4444,9.0,4.0,8,2,0,-0.19999999999999996,-3.6,-1.0500000000000003,-0.04339999999999988,0.9166999999999996,-0.4382999999999999,0.7932999999999999,0.00360000000000002,-0.33829999999999993,1.0,0,-0.19999999999999996,-3.6,-1.5495999999999999,-0.19830000000000014,0.09410000000000007,1.3330000000000002,1.0,2,3,1,0.95
778486,2025-04-01,SEA,DET,136,116,1,4,0,-3,669302.0,663554.0,0.4,0.4,0.4,-1.8,-1.8,-1.8,2.8,4.6,2.8,4.6,0.25,0.25,0.25,-1.25,-1.25,-1.25,5.25,6.5,5.25,6.5,3.75,1.0633,8.9167,3.9817,2.4533,0.1923,1.1817,7.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,3.9194,1.5968,1.75,14.667,8.333,10,4,1,7.2,1.1333,6.3333,8.333,5.0,6,4,1,0.15000000000000002,-0.55,-0.75,-0.23670000000000013,0.4167000000000005,-0.3682999999999996,-0.7467000000000001,0.04730000000000001,0.03170000000000006,7.0,0,0.15000000000000002,-0.55,-3.2806,0.4635,-4.5833,6.334,3.333,4,0,0,0.97
778485,2025-04-01,SD,CLE,135,114,7,0,1,7,650633.0,671106.0,1.0,1.0,1.0,3.0,3.0,3.0,4.8,1.8,4.8,1.8,0.5,0.5,0.5,0.25,0.25,0.25,4.5,4.25,4.5,4.25,5.0,1.4511,8.6444,4.8811,4.1156,0.1266,1.3478,2.6666666666666665,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,0.45,0.7,3.8333,9.0,4.0,9,4,1,1.8409,1.3636,3.0,9.667,3.333,10,2,0,0.5,2.75,0.5,0.1511,0.1443999999999992,0.5311000000000003,0.9155999999999995,-0.0184,0.1978000000000002,2.6666666666666665,0,0.5,2.75,-1.3909,-0.6636,0.8332999999999999,-0.6669999999999998,0.6669999999999998,-1,2,1,0.97
778488,2025-04-01,MIL,KC,158,118,5,0,1,5,694477.0,547179.0,0.0,0.0,0.0,-8.0,-8.0,-8.0,3.75,11.75,3.75,11.75,0.5,0.5,0.5,1.0,1.0,1.0,5.25,4.25,5.25,4.25,4.95,1.3567,8.5167,4.7783,3.3933,0.1402,1.4117,1.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,12.3158,2.1579,1.0,16.0,5.0,12,3,1,4.7647,1.2353,2.0,12.0,3.0,9,2,1,-0.5,-9.0,0.4500000000000002,0.05669999999999997,0.01670000000000016,0.4283000000000001,0.1932999999999998,-0.004799999999999999,0.26170000000000004,1.0,0,-0.5,-9.0,7.551099999999999,0.9226000000000001,-1.0,4.0,2.0,3,1,0,1.02
778495,2025-04-01,STL,LAA,138,108,7,9,0,-2,669461.0,543294.0,0.75,0.75,0.75,3.0,3.0,3.0,5.75,2.75,5.75,2.75,0.75,0.75,0.75,-1.0,-1.0,-1.0,2.5,3.5,2.5,3.5,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,1.7234,0.766,3.75,11.667,4.667,9,5,1,3.75,1.75,1.1111,10.0,5.0,11,5,1,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,-2.0266,-0.984,2.6389,1.6669999999999998,-0.3330000000000002,-2,0,0,0.97
778491,2025-04-01,TOR,WSH,141,120,5,3,1,2,621244.0,592866.0,0.6,0.6,0.6,-0.6,-0.6,-0.6,4.6,5.2,4.6,5.2,0.25,0.25,0.25,-2.0,-2.0,-2.0,4.0,6.0,4.0,6.0,5.55,1.45,8.5833,5.325,3.2667,0.1417,1.8583,5.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,6.1579,1.3158,3.5714,12.0,3.0,11,3,1,11.1951,2.6341,0.625,9.667,3.0,12,4,1,0.35,1.4,1.0499999999999998,0.1499999999999999,0.08329999999999949,0.9750000000000005,0.06669999999999998,-0.0032999999999999974,0.7083000000000002,5.0,0,0.35,1.4,-5.0372,-1.3183,2.9464,2.333,0.0,-1,-1,0,0.96
778492,2025-04-01,NYY,AZ,147,109,5,7,0,-2,701542.0,669203.0,1.0,1.0,1.0,7.3333,7.3333,7.3333,12.0,4.6667,12.0,4.6667,0.5,0.5,0.5,1.5,1.5,1.5,6.75,5.25,6.75,5.25,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,2.9189,1.0541,6.0,8.667,0.0,7,0,0,5.8696,1.2391,6.3333,6.667,0.0,7,0,0,0.5,5.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,5.8333,-2.9507000000000003,-0.18500000000000005,-0.3333000000000004,2.0,0.0,0,0,0,1.01
778493,2025-04-01,TB,PIT,139,134,7,0,1,7,669358.0,802419.0,0.75,0.75,0.75,1.75,1.75,1.75,4.0,2.25,4.0,2.25,0.2,0.2,0.2,-1.4,-1.4,-1.4,3.0,4.4,3.0,4.4,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,4.5,1.3,8.5,4.35,3.2,0.145,1.15,0.0,0,2.7692,0.8462,7.5,10.0,4.0,9,3,1,4.4182,1.7455,1.5,12.667,4.333,12,3,1,0.55,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.55,3.15,-1.6489999999999996,-0.8993000000000001,6.0,-2.667,-0.3330000000000002,-3,0,0,0.95
